t,true_lat,true_lon,ins_lat,ins_lon,ekf_lat,ekf_lon,nn_lat,nn_lon
2795.0,0.7910928952393548,-1.340424444045903,0.7911413403386363,-1.3404336914851405,0.7910946052826567,-1.3404205181371807,0.7910943594101763,-1.3404211022719188
2795.1000000000004,0.791092710234454,-1.3404258088933778,0.7911411403386363,-1.3404350914851404,0.7910944042912783,-1.3404219297651176,0.7910941574309759,-1.3404225024699286
2795.2000000000003,0.7910925287202117,-1.340427175486182,0.7911409403386362,-1.3404364914851403,0.7910942033957282,-1.3404233406057504,0.7910939554638584,-1.340423902064637
2795.3,0.7910923506966281,-1.3404285420789865,0.7911407403386362,-1.3404377914851404,0.7910940026060332,-1.3404246506167068,0.7910937535035729,-1.3404252011562474
2795.4,0.7910921779090321,-1.34042991041712,0.7911405403386362,-1.3404391914851403,0.7910938019927507,-1.3404260601633162,0.7910935516071869,-1.3404265999862914
2795.5,0.7910920068667654,-1.3404312787552537,0.7911404403386362,-1.3404405914851405,0.7910937016380228,-1.3404274698446992,0.7910934498626817,-1.340427998827505
2795.6000000000004,0.7910918410604865,-1.3404326470933872,0.7911402403386362,-1.3404418914851404,0.7910935016091635,-1.340428779633869,0.7910932483259002,-1.3404292976369692
2795.7000000000003,0.7910916787448661,-1.3404340189221793,0.7911401403386362,-1.3404432914851403,0.7910934019266607,-1.3404301893620079,0.7910931470009744,-1.3404306963501946
2795.8,0.7910915181745749,-1.3404353907509714,0.7911399403386362,-1.3404446914851404,0.7910932027050323,-1.3404315990591962,0.7910929459834749,-1.3404320949181512
2795.9,0.7910913628402715,-1.3404367643250927,0.7911397403386362,-1.3404459914851403,0.7910930040271632,-1.3404329088101108,0.7910927453443016,-1.3404333933123025
2796.0,0.7910912109966265,-1.3404381378992138,0.7911396403386363,-1.3404473914851405,0.7910929059376192,-1.3404343184762497,0.7910926450948126,-1.340434791462427
2796.1000000000004,0.7910910608983109,-1.3404395114733352,0.7911394403386363,-1.3404487914851404,0.7910927085712913,-1.3404357278609262,0.7910924453253783,-1.3404361892121777
2796.2000000000003,0.7910909142906537,-1.3404408867927857,0.7911393403386362,-1.3404501914851403,0.7910926119395975,-1.3404371368074404,0.7910923460084651,-1.3404375865143934
2796.3,0.7910907711736551,-1.3404422638575657,0.7911392403386363,-1.3404515914851405,0.7910925160779223,-1.3404385450503293,0.7910922471284706,-1.3404389832780463
2796.4,0.7910906298019856,-1.3404436409223457,0.7911390403386362,-1.3404528914851404,0.791092321112522,-1.3404398524679482,0.7910920487650782,-1.3404402794012564
2796.5,0.791090493666304,-1.3404450197324547,0.7911389403386362,-1.3404542914851405,0.7910922270120998,-1.3404412588298225,0.791091950826442,-1.3404416748539125
