t,nees_ekf,nees_mpf,nees_fgo
14.2,1.7486668741702907,1.8909731579904623,1.6256357878974095
14.3,1.7503590719490636,1.8926460279918975,1.6269843887405964
14.399999999999999,1.747306977711229,1.8894783360843377,1.6283643302132649
14.5,1.7429988300855386,1.8849891824435119,1.6297385652004033
14.600000000000001,1.7496387078139177,1.8918449871953857,1.6311264215453738
14.7,1.746590988232454,1.88862271233374,1.6325053256994095
14.8,1.7408385002102091,1.882558035807219,1.6338710347687682
14.899999999999999,1.7322835516367197,1.873540714064639,1.6352490347197772
15.0,1.731479334913161,1.8726537110201635,1.6366294092133706
15.1,1.731601759052852,1.8727405518169284,1.6380151351038317
15.200000000000001,1.7273955910510153,1.8682587993059405,1.6393918997554784
15.3,1.7330587080036264,1.8741964510428806,1.6407668270520808
15.399999999999999,1.716597406924222,1.856720276198911,1.642145498236544
15.500000000000002,1.7098683332306523,1.8495255712328593,1.6435538676268016
15.600000000000001,1.7208304307653848,1.8611204297539157,1.6449486214106275
15.7,1.7265483040274827,1.8671372843983516,1.646342837142657
15.799999999999999,1.7219367199945819,1.862200561276661,1.647727892338563
15.9,1.710634008581753,1.8501448872441821,1.6490976365123193
16.0,1.7140994448519367,1.853783760088801,1.6504792440876943
16.099999999999998,1.7051270664612266,1.8441882240127567,1.6518627778473103
16.200000000000003,1.705566615068035,1.844608823669604,1.6532950855798776
16.3,1.709723274509677,1.8489840553439911,1.6547347747155825
16.4,1.7248236055597423,1.8649756429884459,1.6561339421421009
16.5,1.7180381784490373,1.8577187194093827,1.6575012244600358
16.6,1.719568840621824,1.859292228704661,1.6588759380822102
16.7,1.7214152104360005,1.86119978016383,1.6602690278464165
16.8,1.7457160457580017,1.8869117637341768,1.6616614223673218
16.900000000000002,1.7242732918732941,1.8641119130098895,1.6630645374230142
17.0,1.7294382816293512,1.8695367961803613,1.6644648614942041
17.099999999999998,1.7049626650453207,1.8434737740546552,1.6658689088050709
17.2,1.7100679224816087,1.8488459060348459,1.6672875978622987
17.3,1.719622433788041,1.8589394977004463,1.66870742240611
17.4,1.7036227508144854,1.8418717926144428,1.6701148931030236
17.5,1.683193320335653,1.8200432018589134,1.671507035456526
17.6,1.6835992500660404,1.8204184572835858,1.672911380142259
17.7,1.6752307945634348,1.8114272617168312,1.674332699139815
17.8,1.6480793349950973,1.7822708186982101,1.675740460245236
17.9,1.6297156011614418,1.7623952332485175,1.6771865942658744
18.0,1.608862853684747,1.7396131611353298,1.6786462809141771
18.1,1.5983662542019392,1.7280019940218447,1.6801016455974573
18.2,1.5833700367004995,1.7112081718734253,1.681531838105514
18.3,1.5801791883114167,1.7886510090751622,1.6829876014773328
18.4,1.5739951140669681,1.7809296146430686,1.6844543895933926
18.5,1.566153017191709,1.7709632294134334,1.6859532123937746
18.6,1.5604317149283522,1.7635333858419688,1.687472686537371
18.7,1.5656286703446358,1.770301471235558,1.6889786929456838
18.8,1.5566879010257058,1.7586669956647756,1.690480688264314
18.9,1.5523860034562567,1.752926214216016,1.691989811401118
19.0,1.557438871837782,1.7597444517243384,1.6934785613815555
19.1,1.5575135753306877,1.7598806671024705,1.6949713541454705
19.2,1.5565319657662868,1.758633567776705,1.6964723432420914
19.3,1.5645086839972582,1.7688213172999696,1.6979986875479374
19.4,1.5508553336467903,1.7514245756384663,1.699535017592338
19.5,1.5427769041342907,1.7408720009078078,1.7011033382572902
19.6,1.5436842590079585,1.7420791125606658,1.7026797952093677
19.7,1.5500546522973333,1.7499363614001524,1.7042560401943425
19.8,1.563265331239358,1.765531423442418,1.7058702095720437
19.9,1.5845767400664452,1.78996652171905,1.7074908659518857
20.0,1.57064246677247,1.7739494437016077,1.7091610779173378
20.1,1.5759741612699032,1.7800567405018886,1.710828308675225
20.2,1.570688345007164,1.7737632419841138,1.71247351758948
20.3,1.5652245385511825,1.7670645658079742,1.714149265178856
20.400000000000002,1.5659353403448077,1.7679985132095688,1.7158284312750398
20.5,1.5670153041499968,1.7694557241171582,1.7174986983340002
20.599999999999998,1.5625069119379333,1.7636071153041477,1.7191735587635621
20.7,1.5618231861878435,1.7627665163266066,1.720856248967863
20.8,1.5628820228800298,1.764106861384146,1.7225280943666008
20.9,1.5792793899597541,1.7837126201420106,1.7241947370247563
21.0,1.5613581294621586,1.7623432447441927,1.725857458938176
21.1,1.571028278531183,1.7738934752818274,1.727509701565371
21.2,1.581467350609702,1.7861902840543158,1.7291779996654064
21.299999999999997,1.5668206597914496,1.7686612344507389,1.7308758177261094
21.400000000000002,1.5796200421237567,1.783994766700535,1.7325568557715991
21.5,1.5701741852070263,1.7726286497795183,1.7342610084737353
21.599999999999998,1.5788370533447897,1.7830067543571444,1.7359937574770832
21.700000000000003,1.5752748361675655,1.778714990617436,1.7377372694222641
21.8,1.5592516437406867,1.759247663364295,1.7394628181635534
21.9,1.5578685771813539,1.7575493688863457,1.7412002243325186
22.0,1.5427557280516204,1.7386090675495296,1.7429490617095047
22.1,1.5522748712310426,1.7506308514089335,1.7446935266223116
22.2,1.545141552779898,1.7417346407388765,1.746435835158542
22.299999999999997,1.5468738612887978,1.7439455267023791,1.748165687426793
22.400000000000002,1.540827132109741,1.736351766577585,1.7499039650560895
22.5,1.5476591437655989,1.744983780280157,1.7516455517769596
22.599999999999998,1.5390640420180244,1.7342009716590068,1.7533933505303727
22.700000000000003,1.5471524228069422,1.7443909647324611,1.7551673000493782
22.8,1.546794291923592,1.7439654472552948,1.7569704810392326
22.9,1.5613701648460927,1.7615957920632939,1.758779290602635
23.0,1.5553611516289285,1.7544105309772695,1.7606074442559836
23.1,1.5487621696561216,1.7465385579375556,1.7624157288196625
23.2,1.5588419219332552,1.758300069869184,1.7642535522927987
23.299999999999997,1.5503830509393586,1.7484228520591942,1.7661175851160087
23.400000000000002,1.5566937596283337,1.7556244218620782,1.7680204611426469
23.5,1.5661139217497013,1.7662722580784955,1.7699101908428017
23.599999999999998,1.5837249407838867,1.7860072321287888,1.7717988031476477
23.700000000000003,1.5856616727299626,1.7880624712721127,1.773727317944994
23.8,1.5797867223862707,1.781414602649535,1.7756902526823781
23.9,1.5712200409269013,1.7717935667935525,1.7776874193915704
24.0,1.5891714273351,1.79145566106335,1.7797054251696207
24.1,1.5821484373246977,1.783628496155709,1.7817382842912777
24.2,1.5329427348285585,1.7294554553033743,1.7838145648916441
24.3,1.5210278897035947,1.7161839182864793,1.7859104056804709
24.400000000000002,1.5227312998877789,1.7179250489028133,1.7880226217111408
24.5,1.561338861449942,1.7604479857460342,1.7901644867424902
24.599999999999998,1.5570526239077174,1.755576494222924,1.7922846453697132
24.7,1.5441500872321332,1.7410230515762464,1.7944070230885079
24.8,1.5433113249345156,1.739987092621114,1.796533023729623
24.9,1.5439580331878437,1.7406550762390116,1.7986749959930706
25.0,1.5430333509867817,1.7395364799860775,1.8007954770679082
25.1,1.5508522684285397,1.7486080143537996,1.8029339951160614
25.2,1.518117197738223,1.7098164212318931,1.805085706503858
25.3,1.4991146634423975,1.686705198224781,1.8072494458755033
25.4,1.5175720464797615,1.7096995477970165,1.8093980920820052
25.5,1.5260839137867814,1.7205220969200852,1.811543734547817
25.6,1.5334450079926467,1.7301488616367329,1.813693378670712
25.7,1.5381060198352077,1.7365477757208032,1.81583639151123
25.8,1.5441713363736422,1.7452648621878355,1.818037087864252
25.9,1.548515217790154,1.7520170824298158,1.820262682502602
26.0,1.5452461334683532,1.747475462819321,1.8224784839239134
26.1,1.539533909067109,1.7381559833396003,1.8247188449657883
26.2,1.5402566482472226,1.7412817243464154,1.8269648122357869
26.3,1.538551791092857,1.73901182901099,1.8292045516738833
26.4,1.53799169074542,1.7334957130743929,1.8314484327757174
26.5,1.5355487264410888,1.73155147514073,1.8336698279394084
26.6,1.533258011219527,1.729413835411556,1.8358910068925378
26.7,1.5305058411177896,1.7269848356172874,1.8381342700313188
26.8,1.5290373529463812,1.725106641169738,1.8403901374657499
26.9,1.5297247511941083,1.7246255202993495,1.842659619557219
27.0,1.5282652443579146,1.7227702666872173,1.8449519883156513
27.1,1.5284797759993343,1.7222024912191967,1.8472304229578531
27.2,1.5317481737056737,1.7242399810555484,1.849526226912126
27.3,1.529858162099251,1.722032238820294,1.851818237022273
27.4,1.5326546479458654,1.7235743525470764,1.8541476851886436
27.5,1.529489579299056,1.7204003974048967,1.8565104450766294
27.6,1.5247907687821654,1.7163134040393713,1.858881447723512
27.7,1.5208780205655015,1.7129262036979953,1.8612661847396954
27.8,1.5213992285773605,1.7122310670952514,1.8636336140329155
27.900000000000002,1.5119979659846403,1.7051173895840046,1.865990770044176
28.0,1.5131280230166615,1.7050156403504222,1.86836723433651
28.099999999999998,1.5066256517369416,1.699294638211204,1.8707304417396098
28.2,1.5040665408591305,1.6965421692229297,1.8731107444574449
28.3,1.508822764768175,1.699845042459457,1.8754843900526157
28.4,1.503136396292923,1.6943530609935618,1.877877424332954
28.5,1.5068956789948902,1.6969464079565137,1.8803066169359155
28.6,1.5115920688325644,1.7003285978880753,1.8827200378509428
28.7,1.5119891250497854,1.7000017955556794,1.8851651859820364
28.799999999999997,1.5108565843574626,1.6983596761764097,1.8876188369852276
28.900000000000002,1.506397390169301,1.6940345308719222,1.890064213107568
29.0,1.5086544899210195,1.6949899952440568,1.892503981591244
29.099999999999998,1.4986733062360036,1.6866845461755848,1.894925973835728
29.200000000000003,1.4949758015952381,1.6831661216513876,1.8973691871650014
29.3,1.494000410229581,1.6815092150016047,1.899819841702616
29.4,1.4919607398317052,1.6791042874819946,1.9022821166892818
29.5,1.4874888851647476,1.6748151190588763,1.9047501125769164
29.6,1.4842441941897209,1.6714442962508733,1.9072102741354322
29.7,1.486211774284173,1.6723143175360264,1.9096970326226752
29.799999999999997,1.4807096603679777,1.6670823032601527,1.912184903621139
29.900000000000002,1.4781603262210705,1.6642744620687804,1.9147055118015743
30.0,1.483282145405748,1.6672677960915239,1.9172358640916443
30.1,1.4861338115457174,1.6685724525018801,1.9197404267841223
30.2,1.4841396150957338,1.666158741214927,1.9222588220579941
30.3,1.4774471161249059,1.66034187195027,1.92475815013125
30.400000000000002,1.4791015358648392,1.6606425495152264,1.9272679656515164
30.5,1.475129463635946,1.6566546765398562,1.9298028525740671
30.6,1.469264766673839,1.6510528056737592,1.9323339445765333
30.700000000000003,1.4687778665871367,1.649924538181825,1.9348788544853872
30.799999999999997,1.4683845717308324,1.6488767881290942,1.9374329140779252
30.900000000000002,1.4726199225372945,1.6516983210359906,1.93997933822842
31.000000000000004,1.4725397218632224,1.6508695496775707,1.9425182217848662
31.099999999999998,1.466210806533857,1.6448714600647518,1.945070480512742
31.200000000000003,1.4713976938573488,1.6484720480950532,1.9476730536219953
31.299999999999997,1.4723226989541536,1.6485788594941173,1.950304536903933
31.4,1.4663644573079992,1.6426302577780187,1.9529487574604936
31.5,1.4656856734868746,1.6413997951936363,1.955599330521884
31.599999999999998,1.4545972992546987,1.63083992697363,1.9582680461174509
31.7,1.4542934612821494,1.6298339160062705,1.9609782676944496
31.8,1.4504777525482566,1.625982564334485,1.9637116026646246
31.9,1.4499822615590576,1.6246062510697055,1.9664613974432463
32.0,1.4486386480313118,1.6226129759409367,1.969233800140627
32.1,1.4471766927854721,1.6205530666235501,1.9720167135826878
32.199999999999996,1.4555065248292751,1.6265323395976752,1.974815368204018
32.3,1.4835517541094787,1.6500188092437449,1.977580942504631
32.400000000000006,1.4729265980284056,1.6399038727655098,1.9803607678986832
32.5,1.470549443047252,1.6371108114201889,1.9831645271163667
32.6,1.4681070014974018,1.6342554278384325,1.9859863187911697
32.7,1.4588537591127169,1.6259180794721526,1.988782697505432
32.8,1.4551522643569679,1.62212798696009,1.9915598760587938
32.9,1.4553568078702908,1.6211499557856337,1.994345170070253
33.0,1.4490103103008407,1.6155186111839157,1.997104700840439
33.1,1.4426771031233978,1.6100979885727968,1.999840401273433
33.2,1.4371220718919042,1.6053408193927123,2.0025912003659183
33.300000000000004,1.433109980429943,1.6015912922748698,2.005366720342511
33.4,1.4284390312456883,1.5976297494492662,2.0081724051201824
33.5,1.4305031250983222,1.5968737262371724,2.010990605273813
33.6,1.426743381191548,1.5933820274595072,2.0137893760138073
33.699999999999996,1.4244409101604387,1.5905110192888354,2.016582872757802
33.800000000000004,1.4228087918595616,1.5877636865729592,2.0194031630413884
33.9,1.4203328628935326,1.5847887942672603,2.022245441665761
34.0,1.420350158352726,1.5819793587282232,2.025098483352707
34.1,1.4185991876282595,1.5790483388794188,2.0279978647665455
34.199999999999996,1.4150760046750674,1.5761697942593371,2.030926075693207
34.3,1.4121863881382675,1.5735138108546478,2.0338731881554435
34.4,1.4096675277437787,1.5717685295854809,2.036808925911492
34.5,1.4066693249402493,1.5675328211136617,2.039730126432568
34.6,1.4033877855664352,1.562525635138373,2.042631123580075
34.7,1.4000006175671462,1.557162148406613,2.0455372640410276
34.8,1.3975078042424376,1.5546023412693701,2.0484298231148825
34.9,1.39421827961546,1.5501485534193362,2.0513331541772604
35.0,1.3913504394433325,1.546714016413715,2.054216366143364
35.099999999999994,1.390075824262456,1.546115994521718,2.057105956179769
35.2,1.386172375499481,1.5411072221066435,2.0599974511291426
35.300000000000004,1.3824302859435298,1.5364020690208247,2.0629144387668603
35.4,1.384192893400659,1.5404458590897003,2.065848162853692
35.5,1.3788960004453497,1.5325238650509763,2.0687630843864437
35.6,1.3760159035608945,1.5281748415161707,2.0717276350974396
35.699999999999996,1.3744177769454957,1.525153313656232,2.074721566172055
35.8,1.3662072256633393,1.5187662630110013,2.077739816544633
35.900000000000006,1.3593361054895643,1.5125640838893197,2.0807460219063225
36.0,1.3625461086224153,1.5142416873951092,2.0837851777685645
36.1,1.3551227297619095,1.5072039241647186,2.0868443408805004
36.2,1.3488192513050512,1.5015111123494571,2.0898890806626045
36.3,1.3466659867804258,1.499311555795061,2.092925167686063
36.4,1.3435863061430182,1.4958042499309645,2.0959882530402534
36.5,1.3498808391094246,1.502868124759947,2.099062471609218
36.6,1.3366172804082734,1.4878044631581466,2.102135389713213
36.7,1.3244180647939383,1.473823801713579,2.105207925294641
36.8,1.307531163115814,1.4543623711313125,2.108281129394792
36.9,1.2960262980528,1.4410998451782169,2.1113414648759306
37.0,1.2823484496765332,1.4253461789666568,2.1144090501324837
37.099999999999994,1.2669116142973436,1.4076076997755178,2.11749284586812
37.2,1.2651741025069307,1.4056401855259977,2.120583662479703
37.300000000000004,1.2644350555552275,1.404805960707166,2.123685853534632
37.4,1.245469855512788,1.3831950783674656,2.12680105042606
37.5,1.264401734424635,1.4047497828652074,2.1299331538803354
37.6,1.2643987411530015,1.4047365097185611,2.133074053024709
37.699999999999996,1.2621454132633547,1.4021711174894986,2.13622466236858
37.8,1.2854769211332449,1.4283235130899736,2.139379794228541
37.900000000000006,1.2628721399728786,1.4030518658739215,2.1425381484539954
38.0,1.2605769418899289,1.4004279851283994,2.1456713100996754
38.1,1.270720486849515,1.411598401216006,2.148799796322474
38.2,1.243474795721641,1.3813096647738812,2.1519219523132866
38.3,1.2255998277167728,1.3613801472368308,2.1550283634543077
38.4,1.227163554491037,1.3630523997617154,2.158099161596295
38.5,1.2009527954116523,1.333849651668779,2.1611812132971466
38.6,1.1797897476005699,1.3102724045681613,2.164277236637853
38.7,1.183513687750918,1.3142667019513037,2.1673433515150076
38.8,1.158125424974944,1.2862509760266168,2.1704029789497516
38.9,1.160389358601822,1.2886413829693193,2.17341588722186
39.0,1.1158280771026612,1.2391707817976705,2.1764219771699684
39.099999999999994,1.0869436192369215,1.2067367180563844,2.1794592934680455
39.2,1.1110960565579158,1.233949008794247,2.182489343878854
39.300000000000004,1.1205942659112422,1.2447404240394428,2.1855527367903305
39.4,1.1207018967191729,1.2448677468648008,2.188620700447931
39.5,1.118108025868642,1.2419176830552598,2.1916553551976845
39.6,1.1434090177882361,1.270525977152208,2.1947428192282676
39.699999999999996,1.1739863786496711,1.3049353399612582,2.1978436827537595
39.8,1.174178617823893,1.3051094298453483,2.2009275654524134
39.900000000000006,1.2019442663993116,1.3361414392114659,2.2040123982571083
40.0,1.1745940271032045,1.3055364328494825,2.207103662078494
40.1,1.1410460336720443,1.2680099037913586,2.2102163277226476
40.2,1.1448916445930435,1.272262136352541,2.213331212763793
40.3,1.1472635075231188,1.274872150074392,2.216448205160271
40.4,1.1667074293653128,1.296565658349874,2.219576579691081
40.5,1.183914555520784,1.3157483668892977,2.222729436059151
40.6,1.133668310490459,1.2595648646340485,2.225876906178072
40.7,1.0886643486428171,1.2091693141792996,2.229027582732736
40.800000000000004,1.0434202805350206,1.158458054355142,2.232188572336162
40.9,1.0598037450877447,1.176773842415382,2.235374820848916
41.0,1.1115863985386596,1.2346053185619423,2.238564669316746
41.1,1.0494734623578184,1.1652456924547758,2.2417614707627482
41.199999999999996,1.1190816687765903,1.24290788120913,2.2449616358065936
41.300000000000004,1.1040857980374497,1.226150689071526,2.248164099640899
41.4,1.0519602126330556,1.1679684147670049,2.251356540686859
41.5,1.0222730440877963,1.134763099559355,2.2545401124555107
41.6,0.9710341820249373,1.0774097965782263,2.2577102634669055
41.699999999999996,0.9592481108802046,1.064174624861562,2.260892114490629
41.8,0.9064848985458487,1.004978267270404,2.264063537164313
41.9,0.9000588807961917,0.9977354392520126,2.267249090471117
42.0,0.8849617491512977,0.9807473671775307,2.270439171925328
42.1,0.9087134954469065,1.0074138984961956,2.273616006884694
42.2,0.9321721700388798,1.033705469407602,2.276781903232593
42.3,0.9094267172261077,1.0081815632908173,2.2799609707727773
42.4,0.9724835518666416,1.0788047670056156,2.283100741792237
42.5,0.9836632604295066,1.0912666491021925,2.2862531831871133
42.599999999999994,0.9412461236344332,1.0438203941356654,2.289393392372036
42.7,0.9070907670414654,1.0055300777495575,2.2925256085813124
42.800000000000004,0.9088929405199099,1.0075282743121994,2.2956334939597394
42.9,1.0038307962609003,1.1136244710157808,2.298719686011796
43.0,0.9823917639260599,1.0897126275981193,2.3018227496395616
43.1,1.0080860604377047,1.1182632659657419,2.304936456615348
43.199999999999996,0.9751493586411533,1.0815763885806358,2.3080666487528076
43.3,0.944306310063804,1.0471592946406962,2.3111563700238147
43.400000000000006,0.9580231667820349,1.0624420832421624,2.3142873939360458
43.5,0.882198884261504,0.977619574925221,2.3173951570719953
43.6,0.9385023611654151,1.0407328898306045,2.3204669261688724
43.7,0.9658740798475766,1.0713053896471543,2.323549862772965
43.8,0.9564213482331105,1.0607352601726914,2.32660454861717
43.9,0.9844781418603781,1.0920010618434948,2.3296957628248025
44.0,0.980371873890887,1.0874048638524498,2.3327761772303006
44.1,1.036481198279817,1.1497447658208195,2.3358408056557898
44.2,1.1058248796542403,1.2265102327954307,2.338887220578795
44.3,1.0851734730098581,1.203636514524819,2.3419274611942997
44.4,1.080242300916611,1.1981439778141105,2.3450151023979187
44.5,1.0147559645929658,1.1255252619517984,2.3481180384953135
44.599999999999994,1.01532858696782,1.1261454009521459,2.3511967876535054
44.7,0.9775327184521581,1.084077268447369,2.3542658814367092
44.800000000000004,0.992213114653242,1.1004326756325449,2.357336843806846
44.9,1.0136229018368874,1.1242470720944404,2.3604154027184303
45.0,0.9884152814114263,1.0962074194237967,2.363479345020817
45.1,0.9570189089892306,1.0612165350373355,2.3665632973087396
45.199999999999996,0.9460898145935126,1.0490246190209933,2.369618403291667
45.3,0.9770257197821995,1.0835338736520799,2.3726642315262976
45.400000000000006,0.9938004367351142,1.1021914900166718,2.375672786494958
45.5,1.0443341630808358,1.1582228082368942,2.3786668294183553
45.6,1.0399535970015445,1.1533613467983972,2.3816727850185617
45.7,0.9626843685580532,1.0675432626720947,2.38468757202572
45.8,0.8736527090230786,0.9677348506248542,2.38768504918122
45.9,0.8456884027420629,0.9361439094687088,2.3906940006506834
46.0,0.8265684113788038,0.9144831552552991,2.3937178234104555
46.1,0.8112605041146416,0.8971069117374237,2.3967512968151476
46.2,0.7824042630714233,0.8641013234853133,2.3997795534214363
46.3,0.7633595095932382,0.8422262325431094,2.402823722808858
46.4,0.7610098235500876,0.8396533398491876,2.405877393108266
46.5,0.7899019145196168,0.8731663132389773,2.4089296622097462
46.599999999999994,0.8354141999620643,0.9252562733491478,2.411978649070637
46.7,0.841494047563657,0.9322416213855559,2.4150284360864567
46.800000000000004,0.8490367181413234,0.9408664947477361,2.4180719429465203
46.9,0.8684282768272922,0.962810172448823,2.421110137294437
47.0,0.8793909718861367,0.9751870528784943,2.424134777262206
47.1,0.8544758137411416,0.9472372658573907,2.4271949207291734
47.199999999999996,0.8409795225298985,0.9320711865884602,2.430258246546105
47.3,0.8353024833459621,0.925737911482064,2.433306757356621
47.400000000000006,0.8606433407438653,0.9545071010139523,2.43636788144968
47.5,0.8561180689772011,0.9494947316413934,2.4393990113964175
47.6,0.8836200854503272,0.980464858452981,2.4424353111446226
47.7,0.8951614427498066,0.9933994842168486,2.4454405853277974
47.8,0.9480934630298244,1.0519682946519056,2.448431547696039
47.9,0.9306546679180513,1.0327875522446,2.451397342033746
48.0,0.9346374249033607,1.0371774993534886,2.454369100462342
48.1,0.935971346403611,1.038644246959807,2.4573677458341643
48.2,0.9369832299128928,1.0397522877935212,2.460327759509449
48.300000000000004,0.9528879389737677,1.0571428204766582,2.4632633561909922
48.4,0.9371692514706532,1.0399477414044063,2.466187102326481
48.5,0.9540452403737275,1.058337189206613,2.469086969802693
48.6,0.9421959200937363,1.0454100399140636,2.472006550432768
48.699999999999996,0.9599823499973292,1.0646786608419894,2.4749537922317826
48.800000000000004,0.9375213130985842,1.0402883746046026,2.477910272900168
48.9,0.897466639506459,0.9964247172235073,2.480925654937
49.0,0.9007203326595128,1.0000518284662518,2.483873056908033
49.1,0.8712566374387721,0.9673275202054289,2.4868344606182005
49.199999999999996,0.8770541908657222,0.973963543785744,2.4898022367879094
49.3,0.8912608198226489,0.989800277482419,2.492771958239699
49.4,0.8743296149428235,0.9710797718390528,2.4957375880861443
49.5,0.8842464147076958,0.9821806864456941,2.4986655993562645
49.6,0.8949178356356973,0.9938017521582058,2.5016325990323116
49.7,0.8946646783542961,0.9934803682990047,2.504629645335923
49.8,0.9065330112527962,1.0059747425525152,2.5076147681124423
49.9,0.9143638555812551,1.014001181228455,2.5105997585628934
50.0,0.9024365038596315,1.0014133398032787,2.5135934339203563
50.099999999999994,0.8886694982795296,0.9868685442639598,2.5165858183616607
50.2,0.8813219491873289,0.9790192388239306,2.519523726725854
50.300000000000004,0.8756873846489074,0.9729747550736345,2.5224431140507715
50.4,0.875223790728902,0.9722726689630727,2.5253447936473155
50.5,0.8699952190558996,0.9668183093202674,2.5282444120046024
50.6,0.8674555358253189,0.9638487239367751,2.531137282797717
50.699999999999996,0.8643045651041616,0.9603203009117035,2.5339891345194956
50.8,0.8612864499396676,0.9571797200701687,2.536801223960588
50.900000000000006,0.8565031336075974,0.951334979709161,2.5396567480784054
51.0,0.855380118638274,0.9506677100125762,2.542480695925085
51.1,0.8628191974639855,0.9595353353078946,2.5453025502644135
51.2,0.8575949626964235,0.9537846676473996,2.548122732785353
51.3,0.8740296239282144,0.9719150221785401,2.5509466774905767
51.4,0.8681304089556203,0.9655031584622803,2.5537731283423364
51.5,0.852076348791563,0.9479168419255616,2.5565951506600633
51.6,0.8470700245222719,0.942419396793382,2.5593995159796536
51.7,0.8413018604456254,0.9360641669664572,2.5622122097236533
51.8,0.8325057327562713,0.926297678726117,2.565045199142724
51.9,0.8305922149877876,0.9242535041972113,2.5678565087011034
52.0,0.821811695387234,0.9144663999036996,2.5706158505914343
52.099999999999994,0.8238915172902904,0.9169461904912921,2.573388676052674
52.2,0.7676738305948542,0.8514555988520024,2.576170348133466
52.300000000000004,0.7445542763829864,0.8217764393544265,2.5789428639298695
52.4,0.7329244675330505,0.8052348711286782,2.5816830263237187
52.5,0.7465947119621087,0.8256617235492685,2.5844301445011784
52.6,0.7533032200988373,0.8347235667516235,2.587152765498151
52.699999999999996,0.732810662191811,0.8089572827204805,2.5898610788298586
52.8,0.715851981333306,0.7861371067782348,2.592581445432764
52.900000000000006,0.7026553469998084,0.7650310131601039,2.5952805496096016
53.0,0.7041469612852468,0.7696046509002028,2.597996005169611
53.1,0.7007767870449549,0.7653234542609185,2.600676159562464
53.2,0.6906060624233964,0.7458442926626826,2.6033292994419774
53.3,0.688673175867637,0.7415450592730984,2.6059485150171517
53.4,0.6873437169164879,0.7377828180450294,2.6085510545489017
53.5,0.6977382005127035,0.7611746454154764,2.6111440488428026
53.6,0.746322023154291,0.8252042177535457,2.6137635614393093
53.7,0.7581848062424682,0.839929930227533,2.6163562314961726
53.8,0.7806433957975553,0.8669703335974559,2.618913672700818
53.9,0.7748858485163598,0.8604240924505643,2.6214525365809234
54.0,0.7370505043783666,0.8157288953648357,2.6239926757532848
54.099999999999994,0.7202433896913434,0.7957616594728886,2.6265513755563377
54.2,0.8035518831576453,0.8944663111934001,2.629149478300409
54.300000000000004,0.7027369322002672,0.7762616450014275,2.631759193901002
54.4,0.8061741767066471,0.8983442519921307,2.6343537479279777
54.5,0.7805551008667003,0.8689134191551835,2.6369141557490896
54.6,0.8534803927865231,0.9529597219759972,2.6394460715996737
54.699999999999996,0.8283568773751593,0.9244148590852322,2.6419628676800126
54.8,0.8774367198632864,0.9804753950989883,2.644426611075723
54.900000000000006,0.8497514773206486,0.9491403630873754,2.64690860768845
55.0,0.8110683743379408,0.9051866323943091,2.6493563416608144
55.1,0.7335167567933825,0.816374323130019,2.65179314543424
55.2,0.8224910261205332,0.9186153309361401,2.6541768158981993
55.3,0.6736344282046709,0.7478862088873962,2.656573807144673
55.4,0.7722717248114036,0.8620791967436504,2.6589788789115203
55.5,0.85402943364109,0.9552901342438729,2.6613753848709174
55.6,0.8025495560771294,0.8969425206131775,2.6637551399093016
55.7,0.678830931619478,0.7554873515342287,2.666140951612535
55.800000000000004,0.7403825133621508,0.8264553836713905,2.6685291388377865
55.9,0.7629017532351405,0.8522383198813545,2.670969371374661
56.0,0.7000616610317697,0.7804785389346798,2.673387500097738
56.1,0.6838356919417264,0.7619094154213507,2.675827536982535
56.199999999999996,0.7509262327187622,0.8387906411251188,2.678269751291695
56.300000000000004,0.920394481962576,1.0305706074314123,2.68070577499815
56.4,0.9085164682318883,1.017121321476018,2.6831557365157104
56.5,0.9721650025120813,1.0882905411437187,2.6855894749533773
56.6,0.8224807371569752,0.9204803559853485,2.688057990712822
56.699999999999996,1.0412913949217293,1.1658220094193585,2.6905250945260613
56.8,1.2133655586556358,1.356799487551258,2.6929879112381045
56.9,1.3101388636911642,1.463449052952861,2.6954321490124813
57.0,1.3368984083129047,1.4923454904416058,2.697842708272575
57.1,1.1241578846470301,1.2567783902146068,2.700288628840297
57.2,1.4498886907734072,1.6169629529069733,2.7026888549157637
57.3,1.0622164897711697,1.1890383443780337,2.7050647133254953
57.4,0.9916414772646395,1.1104662571978914,2.707416111883497
57.5,0.9272361809645197,1.0386971017472035,2.7097555351474676
57.599999999999994,0.9996999943554186,1.1188310010264373,2.71207922629179
57.7,0.9076024801417891,1.0165275754788434,2.714372289999458
57.800000000000004,0.924321624023701,1.0348155870631444,2.716613597287235
57.9,0.8116210173719648,0.9095407555334563,2.7188006140925616
58.0,0.7939340249087506,0.8897140191187328,2.720998948356511
58.1,0.92220060505664,1.0319546351286149,2.723180085060465
58.199999999999996,0.7234084365233787,0.8113747968717503,2.725353840630805
58.3,0.48668951589903925,0.5433782183790603,2.727531625778214
58.400000000000006,0.4066142104560577,0.44979444699946475,2.729700014658352
58.5,0.3170092439284054,0.33983360582802696,2.731866746076011
58.6,0.41455591367518096,0.4726581349899624,2.7340152593158633
58.7,0.45542235492491234,0.5260878431941814,2.7361555230255985
58.8,0.448901265660596,0.5177263386440208,2.738278347707801
58.9,0.474999421379627,0.5511898668749206,2.740373454873149
